Age_kyr,IBR_Full_dataset,IBR_20kyr_ensemble_mean,IBR_20kyr_empirical_lower_95,IBR_20kyr_empirical_upper_95,IBR_50kyr_ensemble_mean,IBR_50kyr_empirical_lower_95,IBR_50kyr_empirical_upper_95,IBR_100kyr_ensemble_mean,IBR_100kyr_empirical_lower_95,IBR_100kyr_empirical_upper_95
630.0,0.00021217790353948818,0.0002550391296364515,0.00011436430740038045,0.0003774673844537816,0.00024507084035409014,1.208313492063411e-05,0.0004997855906593404,0.00031630641967291993,1.2850324675324412e-05,0.0007081557142857143
640.0,0.0002647290465237733,0.00028676226875000015,0.00015459614583333313,0.0004134667708333331,0.0002705735185881367,1.262863095238178e-05,0.0005219937500000003,0.0003478697342472342,1.2850324675324412e-05,0.000720046666666667
650.0,0.0003056230767499084,0.0003131481584150327,0.00019012837382112016,0.00045289796969697014,0.0002966151089743587,2.499951923076942e-05,0.0005582129807692301,0.0003641557760942761,8.747499999998576e-06,0.0007369444264069262
660.0,0.00032895000138064923,0.000325888197979798,0.00019739137878787953,0.0004576109949494939,0.00031010515845703983,3.896980769230779e-05,0.0005619751923076931,0.0003761403133718132,2.4497142857142537e-05,0.0007920880820105815
670.0,0.0003474330100083547,0.00033868582393563486,0.00021456495187165817,0.00046064110646076606,0.00032257182046462296,3.896980769230779e-05,0.0006190007518796989,0.00038661618999519,2.4497142857142537e-05,0.0007939448412698416
680.0,0.0003565404680097233,0.00034683031372549004,0.0002184991568627447,0.00047180448039215687,0.0003304497482970248,5.225659340659547e-05,0.0005994205357142855,0.0003925715983645983,3.169821428571315e-05,0.0007939448412698416
690.0,0.0003604693053088086,0.0003508903392690409,0.00023534517306922603,0.000477542115046019,0.00033528287630936313,7.617303571428597e-05,0.0005994205357142855,0.0003943147823472822,3.169821428571315e-05,0.0007939448412698416
700.0,0.00035270959561915305,0.0003490387571428572,0.00022537007142857125,0.0004683135238095229,0.00033380192857142846,7.656482142857167e-05,0.0005994205357142855,0.00039389033333333314,1.0944642857141208e-05,0.0007987517857142869
710.0,0.00034332286266138115,0.00034196559262816227,0.00022278676303854982,0.00046453935760971195,0.0003306518345864659,8.149761904761888e-05,0.0005978960714285719,0.00038963773106060585,3.1753571428570287e-05,0.0007987517857142869
720.0,0.00034241044766180197,0.0003439354703703705,0.00022481100000000095,0.00045898520370370324,0.00033241501274018355,7.710857142857156e-05,0.0005940732142857138,0.0003883011941438189,3.1958571428570316e-05,0.0008368041125541137
730.0,0.00035826285776168734,0.0003530597438972588,0.00023764914011460507,0.00047017367265795175,0.00034276582477025863,8.24463095238097e-05,0.0005940732142857138,0.0003979480078162575,4.41528571428568e-05,0.0008393171401515153
740.0,0.0003624597380696013,0.0003574630882882885,0.0002452653918918922,0.0004771917387387389,0.0003459803247702585,8.59032017543865e-05,0.0005940017857142853,0.00040231391281866246,3.033937500000055e-05,0.0008393171401515153
750.0,0.0003736815814104455,0.0003629802070665345,0.00024662490540540676,0.0004891702567132115,0.00035127208333333326,8.464083333333305e-05,0.0006020508333333354,0.0004051695185185182,2.6842987012986514e-05,0.0008331446969696963
760.0,0.00038491881825089005,0.0003721852210526317,0.000249931008771931,0.000493925657894736,0.0003619074991645781,0.00011152166666666715,0.0006020508333333354,0.0004095312342472339,2.6842987012986514e-05,0.0008331446969696963
770.0,0.000392435685103842,0.000387519502530783,0.0002620563361241925,0.0005132655769230773,0.00037396923261278205,0.0001123033333333338,0.0006336234375,0.0004193751092472339,1.9026818181817887e-05,0.0008331446969696963
780.0,0.0003904653758555643,0.0003880640444444447,0.00027257623931623855,0.0005148695769230763,0.0003742859181808688,0.0001123033333333338,0.0006336234375,0.0004182084120971618,1.9085624999999662e-05,0.0008331446969696963
790.0,0.000377034718287832,0.00037498154140553665,0.00024848475595238087,0.0004997156598639456,0.0003645083847639932,0.00010763145833333285,0.0006312881250000007,0.00040797777296777276,1.9085624999999662e-05,0.00081849125
800.0,0.00037844573041430785,0.0003732162166666666,0.00024901245833333445,0.0005086884583333327,0.00036566368749999976,0.00010725999999999948,0.0006312881250000007,0.00040539979166666655,2.022375000000074e-05,0.00081849125
810.0,0.00039106453196020575,0.00038264468722375107,0.0002598882447186197,0.0005084678946078423,0.00037321327255024795,0.00010725999999999948,0.0006211123363095231,0.00041628775042087523,2.022375000000074e-05,0.00081849125
820.0,0.0003978116799192222,0.0003889212357723577,0.00027324128048780455,0.0005141403333333335,0.00038016932848051517,0.00010725999999999948,0.0006275886354212741,0.0004215182247474745,3.0365625000000577e-05,0.00081849125
830.0,0.0003920462387853689,0.0003844641823148771,0.0002658664569161001,0.0005111536928185906,0.00037564864717553703,0.00013122487832633044,0.0006212575193498445,0.0004167819250841749,3.0365625000000577e-05,0.0007779522727272718
840.0,0.0003892492063492066,0.00038287006825396856,0.0002666003174603172,0.0005049599999999998,0.0003743979634994348,0.00013122487832633044,0.0006269032352941181,0.00041333400336700336,3.0365625000000577e-05,0.0007776500505050495
850.0,0.00038237437339699556,0.00037529386248701037,0.00026379912464985944,0.0004998881788048551,0.00036761585784313725,0.0001266494117647053,0.0006227100735294128,0.0004075535193602693,2.022375000000074e-05,0.0007776500505050495
860.0,0.00037590219594594654,0.00036784855038759725,0.0002504036007751942,0.0004790926899224811,0.00035784408397628086,8.728352683178458e-05,0.000622681063381494,0.00040557785269360264,2.005511363636439e-05,0.0007776500505050495
