Age_kyr,IQR_Full_dataset,IQR_20kyr_ensemble_mean,IQR_20kyr_empirical_lower_95,IQR_20kyr_empirical_upper_95,IQR_50kyr_ensemble_mean,IQR_50kyr_empirical_lower_95,IQR_50kyr_empirical_upper_95,IQR_100kyr_ensemble_mean,IQR_100kyr_empirical_lower_95,IQR_100kyr_empirical_upper_95
170,0.71,0.6579458333333337,0.4973749999999996,0.8303124999999997,0.6172574999999999,0.28986875000000006,0.9158750000000002,0.5658608333333333,0.1798749999999997,1.0481874999999996
180,0.7000000000000002,0.6529608333333335,0.4924999999999997,0.8301874999999996,0.6150691666666666,0.28431875000000073,0.9158750000000002,0.5636462499999999,0.1798749999999997,1.0753749999999989
190,0.6800000000000006,0.6484875,0.4923124999999997,0.825062500000001,0.6135062499999999,0.3093687500000005,0.9150625000000001,0.5586316666666665,0.1798749999999997,1.0396999999999998
200,0.6837499999999999,0.6538941666666668,0.48451249999999946,0.825062500000001,0.6170804166666668,0.3093687500000005,0.9176562500000004,0.5586108333333333,0.1874375,1.0396999999999998
210,0.6899999999999995,0.6643929166666663,0.4924374999999997,0.8400624999999999,0.6227179166666669,0.31243750000000003,0.9239374999999996,0.5618616666666665,0.1874375,1.0396999999999998
220,0.6999999999999993,0.663917083333333,0.48496875000000034,0.8364062500000007,0.6222670833333335,0.3100000000000005,0.9313437499999999,0.56251125,0.20140624999999956,1.0131749999999995
230,0.6779999999999999,0.6586816666666668,0.4847500000000003,0.8399999999999999,0.6158329166666667,0.30987500000000046,0.9353750000000005,0.5554983333333332,0.19246875000000077,1.0131749999999995
240,0.6574999999999998,0.6505816666666665,0.4746249999999997,0.8301750000000001,0.6083029166666664,0.30987500000000046,0.9240312499999997,0.5510366666666667,0.20491666666666672,0.9701625000000004
250,0.6525000000000007,0.6451816666666668,0.47096874999999955,0.8238000000000004,0.6032741666666666,0.32462499999999933,0.9179375000000005,0.5473870833333336,0.19246875000000077,0.9701625000000004
260,0.6360000000000001,0.6392520833333333,0.47078124999999954,0.8164375000000001,0.5978083333333334,0.32462499999999933,0.9179375000000005,0.5420687500000003,0.2046875000000001,0.9701625000000004
