Age_kyr,TS_Full_dataset,TS_20kyr_ensemble_mean,TS_20kyr_empirical_lower_95,TS_20kyr_empirical_upper_95,TS_50kyr_ensemble_mean,TS_50kyr_empirical_lower_95,TS_50kyr_empirical_upper_95,TS_100kyr_ensemble_mean,TS_100kyr_empirical_lower_95,TS_100kyr_empirical_upper_95
7620,0.00024108391327408115,0.00022211919006254722,0.00010057583804532663,0.0003497909655383187,0.00024130071192457207,2.4910675761993272e-05,0.0004269524643142149,0.000249280032515137,0.0,0.000588178786870203
7630,0.0002327279798925932,0.00021635087718562953,0.00010213185864832113,0.0003407432074539018,0.00023518965924569359,2.1056577042691336e-05,0.00042419432188044593,0.00024402044946589038,0.0,0.0005730338481176866
7640,0.00023760965029027883,0.00022055219342419246,0.0001062474857155145,0.00033191871991250174,0.00023872262497211247,3.431884248889581e-05,0.00042419432188044593,0.0002497825339338207,5.093220484465303e-06,0.0005733997906763203
7650,0.00023321554770317946,0.0002134691475873201,8.598942961417649e-05,0.00033338069301424076,0.00023196909717032176,3.9365347515869935e-05,0.00041327912117759564,0.00024937084219192325,5.093220484465303e-06,0.0005690032763750385
7660,0.0002258382569888729,0.0002050537034397238,9.57442186127926e-05,0.0003221678457800852,0.0002220976490919218,3.569214899626111e-05,0.0004134101084378137,0.0002431044349478002,1.4845559905110368e-05,0.0005690032763750385
7670,0.00020325442741165676,0.00018889694271483727,5.393331558990795e-05,0.0003131014127819926,0.00019983772067869672,6.661601991552815e-06,0.0004134101084378137,0.00022625744687305692,2.0029546129736206e-05,0.0005568061501497939
7680,0.000197372441185456,0.00018472034982818512,7.28304733215483e-05,0.0003081469202065574,0.00019338926170671438,1.3950754802067418e-05,0.0003920500855726862,0.00021884904258269924,2.0029546129736206e-05,0.0005362033041985467
7690,0.00019869400001997043,0.00018524379581469263,7.221822932460698e-05,0.0003049561556563623,0.0001939538310661387,1.701746721916055e-05,0.0003920500855726862,0.00021632740633276544,2.953346261755315e-05,0.0004999801918727637
7700,0.00019281057716201135,0.00017857138615554207,7.440827077873885e-05,0.0002923356358769097,0.00018894301323235985,1.701746721916055e-05,0.0003836538688934715,0.00020927149943178225,2.7837636765495846e-05,0.0005079285338051842
7710,0.00018906204049786343,0.00017312800191581444,6.684295042141188e-05,0.0002924181543238968,0.00018826390070283622,1.3653487898085802e-05,0.0003767428385153518,0.00020290161846479832,1.611392416356535e-05,0.0004996952566372792
7720,0.00018829070611520377,0.00016766479683815922,6.0097638796614154e-05,0.00028828121465854646,0.00018532337292524034,6.472235049641964e-06,0.00038951583228285407,0.00020000091886177436,1.5880046222419356e-05,0.0004996952566372792
7730,0.00019821700256082762,0.0001776146655468948,7.125928201170395e-05,0.0002998886941146968,0.00019051808998051607,0.0,0.00038958691471267424,0.00020176860314444488,1.5880046222419356e-05,0.0005079285338051842
7740,0.00019349076000858942,0.00017506338118961065,7.645062230472685e-05,0.00029383286784395073,0.00018618257609246376,6.90280360023169e-06,0.00036623452510208763,0.00019846772015433303,1.5880046222419356e-05,0.0005085742150155788
7750,0.00018497868153492903,0.00016876582883556312,6.590521601949437e-05,0.00029105100563851777,0.00017962049999396335,1.90847995772952e-05,0.00036429338999870126,0.00019122258034827942,1.419657324650439e-05,0.0004890803976878078
7760,0.0001878611461093968,0.00016977827167626096,6.59246952730631e-05,0.00030301364312507,0.00018028197427920098,1.2595261966331149e-05,0.000389312869623271,0.00019357808685207837,1.347941826710102e-05,0.00046859844742269295
7770,0.00018430122332475972,0.00016532360272309465,5.462072214222554e-05,0.00029771644238254797,0.00017499973465911562,1.7481375997153996e-05,0.000376440054951307,0.00018770113623173916,8.179432984425166e-07,0.00046807365060590477
7780,0.00017610812180642374,0.00015545030619489521,4.735297384512959e-05,0.00028569504113291205,0.0001656691790471796,0.0,0.00037983573393886115,0.0001807503493020797,0.0,0.00046807365060590477
7790,0.00015851926255052497,0.00013793400672546506,2.692929363937511e-05,0.0002705373341986977,0.00014875302258530077,0.0,0.0003487944536734147,0.0001708145300777212,0.0,0.0004682850308805791
7800,0.00016570438328882057,0.00014231341988983715,2.839764735083064e-05,0.00028831958137756495,0.00015065622401459826,0.0,0.0003412256011086986,0.00017354493448611233,0.0,0.0004682850308805791
7810,0.00016870764918661547,0.00014356845315054056,2.7238666968145788e-05,0.0002846449864100138,0.00015381420267181377,6.094728883738246e-06,0.0003412256011086986,0.00017726690755696267,0.0,0.00045672855629230773
7820,0.000168677584256205,0.00015132339532347488,2.8415298626538274e-05,0.00028479207158168266,0.0001560349100743969,6.094728883738246e-06,0.0003488165578843307,0.00018597733159623323,1.7801762412312473e-05,0.0004883928557838901
7830,0.00015826362197603444,0.00014720980249313006,3.5038195786674734e-05,0.0002776345804762119,0.00015061276822855166,6.094728883738246e-06,0.00034138117196242296,0.00018531254885704228,1.2606165227251993e-05,0.0004767038764709206
7840,0.00016769009573992658,0.00015889039520743613,3.324776646753842e-05,0.000291812295810832,0.00015738430908724822,6.5542819241442024e-06,0.0003550529364668133,0.00019252467442738974,1.2921178003584117e-05,0.0004767038764709206
7850,0.00017393908281998448,0.00016558421649333463,4.278084464440477e-05,0.00029424553093181744,0.00016104798536840915,5.722619739821557e-06,0.0003552825054064795,0.0001936410372986273,1.2572603294357419e-05,0.0004767038764709206
7860,0.00017351788654326644,0.0001676289633800768,4.428838707483551e-05,0.0002917887783514637,0.0001590775946812222,0.0,0.00033465591643912576,0.00019360031073342983,0.0,0.0004767038764709206
7870,0.00015943975929772988,0.00015646391660771228,4.0280290809623826e-05,0.00027284440672084847,0.0001489922139158174,0.0,0.0003289578484362094,0.0001925473038395278,0.0,0.0004616450769576999
7880,0.0001536483475252912,0.00015129474765735498,2.9688287469125843e-05,0.0002654486150955695,0.0001468034032171823,0.0,0.0003301749192332905,0.00018777002149848645,0.0,0.00045895859014017125
7890,0.00015700477764773275,0.00015507791855104902,2.552823870350717e-05,0.00027667376237943287,0.0001483157441314669,0.0,0.00033037316753250476,0.00020039629758012779,0.0,0.00047600890528276725
7900,0.00015074294738353253,0.0001484663605084426,2.8081803848949133e-05,0.00026993093323066076,0.0001424205240171782,0.0,0.00033037316753250476,0.00019843112207783295,0.0,0.00047600890528276725
7910,0.00013413729109985266,0.0001383346165419004,2.429546925808484e-05,0.0002608648486065403,0.00013359483225413497,0.0,0.00032862250137591966,0.0001838489845989408,0.0,0.00045895859014017125
7920,0.00013427580825680605,0.00013972258888810023,2.4795870794776058e-05,0.0002620577564054535,0.0001369495615904501,8.03858587913202e-06,0.0003296991266862611,0.00018192172145285116,0.0,0.00044209584714463275
7930,0.0001323169724385359,0.00014063203512599816,1.605423882849558e-05,0.0002630219309164633,0.00013414102903899764,0.0,0.000324104527417607,0.00017436925255487592,0.0,0.0004453938661447319
7940,0.00011681524746387921,0.00013098803744972,2.25664304622913e-05,0.00025537400736214155,0.00012520331036787975,0.0,0.000299192298434419,0.00016361469995962265,0.0,0.0004453938661447319
7950,0.00011631269250166385,0.0001310297964633841,0.0,0.0002600937217047374,0.00012817032893364623,0.0,0.0003185493277905617,0.00016666971636245423,0.0,0.0004453938661447319
7960,0.00010921570532289181,0.0001258680671857354,0.0,0.000255608532931688,0.00012443965045525761,0.0,0.0003185493277905617,0.0001654970203306191,0.0,0.0004395101179356804
7970,0.00010504201680672187,0.0001192413868538772,0.0,0.00023986699326643341,0.00011972688648264528,0.0,0.00030153557829419727,0.00016252282823426133,0.0,0.0004454486484709981
7980,8.679272576414654e-05,0.00010126848456919704,0.0,0.00022596363635912106,0.00010372607363159311,0.0,0.00027817822151530644,0.00015190503761261423,0.0,0.00042647311203941905
7990,8.015604759252571e-05,9.107042030514889e-05,0.0,0.0002011526295654145,9.897884079478387e-05,0.0,0.00027817822151530644,0.0001472250597251443,0.0,0.00041414955343215947
8000,7.433873585185335e-05,8.47421612411155e-05,0.0,0.00018801488914061022,9.353371492632158e-05,0.0,0.00025855213858798777,0.0001426228719874377,0.0,0.00041414955343215947
8010,6.381674289857159e-05,7.594053909404822e-05,0.0,0.0001798334676381659,8.947189140922168e-05,0.0,0.000254807227736768,0.00013937124963120932,0.0,0.00041414955343215947
8020,6.403243087455675e-05,7.471524098471999e-05,0.0,0.00018236869264365893,9.444735029451312e-05,0.0,0.00026598327741270204,0.0001372543384254892,0.0,0.00037865882036187916
8030,4.694652914791199e-05,6.542762026655258e-05,0.0,0.00016858368311179958,8.917964299165168e-05,0.0,0.00025444225638359384,0.00012912057815989757,0.0,0.0003893969514415967
8040,3.301182684579152e-05,5.3282906404820906e-05,0.0,0.0001496060724028806,8.630190497365314e-05,0.0,0.00025089108190294167,0.00012963110626068556,0.0,0.00040478729506036247
8050,2.3049379274855726e-05,4.922336080894057e-05,0.0,0.00014944440000593637,8.593267757145927e-05,0.0,0.00025089108190294167,0.00013400523624886837,0.0,0.0004027332202538688
8060,2.1121799558994232e-05,4.885513381954191e-05,0.0,0.00014965443693035012,9.089029077151726e-05,0.0,0.00025089108190294167,0.00013396748402264995,0.0,0.0004027332202538688
8070,1.3739641120736756e-05,4.724056027372593e-05,0.0,0.0001465765197800178,8.790700147362035e-05,0.0,0.00023651396736738568,0.000134256104826477,0.0,0.0004116091560626973
8080,0.0,4.4690696794827926e-05,0.0,0.00013224862954513026,9.148093719176638e-05,0.0,0.00024691166788644054,0.00013317083299776978,0.0,0.0004116091560626973
8090,0.0,4.475260066865308e-05,0.0,0.00013487566684660334,9.396307957077165e-05,0.0,0.000246678597225795,0.00013344292815061282,0.0,0.0004021518105484455
8100,0.0,4.5162792249680016e-05,0.0,0.00013725025608968473,9.207928386941366e-05,0.0,0.00024312574877747556,0.00013005303957200123,0.0,0.00040265276170871523
8110,0.0,4.819579251627952e-05,0.0,0.00013814908144138083,8.787324898557497e-05,0.0,0.00023274904663891715,0.0001260249430902703,0.0,0.0004022638679593032
8120,0.0,4.7062069975389196e-05,0.0,0.0001366272491282937,8.753854288485952e-05,0.0,0.00023282085440016367,0.00013349097025386642,0.0,0.0004075741216722886
8130,0.0,4.950401076443313e-05,0.0,0.00014955671084156043,8.704013159207042e-05,0.0,0.00023282085440016367,0.00013534402206491977,0.0,0.0004075741216722886
8140,0.0,5.099137679111648e-05,0.0,0.00017445786928522975,8.70535498809038e-05,0.0,0.00025062745974326896,0.00013781197788349716,0.0,0.0004022638679593032
8150,0.0,4.727625316474951e-05,0.0,0.00015571870359826128,8.022727303157694e-05,0.0,0.00024962843019091257,0.0001289231162903638,0.0,0.0003617800746630858
8160,0.0,4.54086590711833e-05,0.0,0.00015284386096645736,8.098406739353336e-05,0.0,0.0002591182691842967,0.0001301496198368038,0.0,0.00040721909837088615
8170,0.0,4.8311795329465323e-05,0.0,0.00014500313030321849,8.436347640539089e-05,0.0,0.00024261431835580097,0.00013459150658491487,0.0,0.00038541956034059306
8180,0.0,5.280419540507436e-05,0.0,0.00015565123445590822,9.209636340230565e-05,0.0,0.00028565585408912305,0.00014500728559846846,0.0,0.0003955889952172254
8190,0.0,5.008416199446453e-05,0.0,0.0001369292282746732,9.155797089147453e-05,0.0,0.00028795833324803013,0.00014606370992775836,0.0,0.0003702685640844315
8200,0.0,5.200556577619464e-05,0.0,0.00014960567084039645,9.114655726531637e-05,0.0,0.00028795833324803013,0.00014463643678362654,0.0,0.00034968111553583433
8210,1.9127598633430392e-05,5.370686790465818e-05,0.0,0.00014755414270133723,8.948770209672149e-05,0.0,0.0002752716049425682,0.00014005481589800608,0.0,0.00036199478710751407
8220,2.283299426943013e-05,5.518473154753223e-05,0.0,0.00014968887366435826,8.790510665440313e-05,0.0,0.00027163429547389273,0.0001404503494506975,0.0,0.0003957871356078843
8230,2.9720655266882506e-05,6.167130684222605e-05,0.0,0.00015112444992606823,9.204904629203569e-05,0.0,0.00027163429547389273,0.00014742577574756362,0.0,0.00042025846419639087
8240,3.343892995424183e-05,6.329197530880838e-05,0.0,0.00016857769459166117,9.138370479780759e-05,0.0,0.00027725577543565304,0.00014740827423179967,0.0,0.0004165568261686973
8250,3.1438373952623336e-05,6.20137225388079e-05,0.0,0.0001681890538574863,9.314430671406726e-05,0.0,0.00027999937065217926,0.00014672572950100857,0.0,0.00039549244603585593
8260,2.4235923162323746e-05,5.6260136075373246e-05,0.0,0.0001558514759804829,9.68784717938591e-05,0.0,0.00028520483705510926,0.00015200727588910324,0.0,0.00039549244603585593
8270,1.0828092980438296e-05,5.452257269683648e-05,0.0,0.00015578143497442114,9.402951966254785e-05,0.0,0.0002883691488289554,0.0001513266306218834,0.0,0.00039549244603585593
8280,0.0,4.9443981258793154e-05,0.0,0.00014757097158627045,9.06296119253737e-05,0.0,0.0002619001504139668,0.00014508865628722097,0.0,0.00036728004175189447
8290,0.0,4.9640540795080686e-05,0.0,0.00014104471494636215,8.931293661084163e-05,0.0,0.00026040963679527604,0.00013700268633628137,0.0,0.00036728004175189447
8300,0.0,4.9676807939467767e-05,0.0,0.0001404390429441768,8.771144100863121e-05,0.0,0.0002438141140766273,0.0001329830572564603,0.0,0.00036280280078912675
8310,0.0,4.840649077575549e-05,0.0,0.0001387963830786461,8.400403016788593e-05,0.0,0.00023209416609576834,0.00012677551224476,0.0,0.00035603819974282675
8320,0.0,4.980057542003227e-05,0.0,0.00014414711309532164,8.630505515582052e-05,0.0,0.0002541366287887785,0.0001303477163530037,0.0,0.00037788987959697513
8330,1.5406772281206854e-05,5.059375676120177e-05,0.0,0.0001497213085442364,8.339617109627552e-05,0.0,0.00022877492958439484,0.00013418562935083364,0.0,0.00039426271784103367
8340,2.0336019461761124e-05,5.1274330750030694e-05,0.0,0.0001471756276194622,8.293345023813287e-05,0.0,0.00022648386986085336,0.0001342511055821212,0.0,0.00039444001451401713
8350,3.182749829768795e-05,5.372215640831517e-05,0.0,0.0001535814718321892,8.186232513181537e-05,0.0,0.00022628129702651064,0.00013614315508510104,0.0,0.00039325984457438116
8360,3.013828214146296e-05,5.3377026005964276e-05,0.0,0.00015311474702099615,8.307071863011257e-05,0.0,0.00023329282644397647,0.00013573777053534913,6.83754689855871e-06,0.0003779139886724181
8370,2.4987376890751108e-05,5.284275266371857e-05,0.0,0.0001645293334450725,8.416306913960463e-05,0.0,0.00024208764728903028,0.00013280807112976678,9.358802073334842e-06,0.0003779139886724181
8380,0.0,4.564227188715659e-05,0.0,0.0001501266964417926,8.064247867425722e-05,0.0,0.0002157685814351375,0.0001312248809733188,0.0,0.0003779139886724181
8390,0.0,4.509141094225598e-05,0.0,0.00014444996198015837,8.246721740123106e-05,0.0,0.00021521960921646842,0.00012375123131421416,0.0,0.00035924290571328254
8400,1.8695083193120653e-05,5.004710944877277e-05,0.0,0.00015233402614979347,8.664778012026845e-05,0.0,0.0002376726842299527,0.0001237060627617823,0.0,0.00035924290571328254
8410,3.0507215619694806e-05,5.6454488453537287e-05,0.0,0.00015817252696977464,9.414733588294656e-05,0.0,0.0002577159972430512,0.00012451799844085944,0.0,0.00035924290571328254
8420,4.4843049327355295e-05,6.248669867964151e-05,0.0,0.00015837740287216121,0.00010024829667969353,0.0,0.0002827077895299746,0.00013056999603170533,1.032352581962183e-05,0.000381939703185477
8430,5.969548812982152e-05,7.282133127483432e-05,0.0,0.00017379612622556097,0.00010300926052586034,0.0,0.0002827077895299746,0.0001370950537895701,1.0115288817927679e-05,0.00039624320226065035
8440,7.515766771596897e-05,8.481303601943395e-05,0.0,0.0001828753822217386,0.00010701165841837602,0.0,0.0002827077895299746,0.0001418753230795987,1.032352581962183e-05,0.00040354917731295735
8450,8.672292779394696e-05,8.929086766034745e-05,0.0,0.00018962424198928538,0.00010821366137237108,0.0,0.0002826355930181406,0.00014604448942807845,1.0792389983339954e-05,0.0003890795429789778
8460,8.836931026221992e-05,8.580370342768812e-05,0.0,0.00017729912237458793,0.00010819848356014857,0.0,0.0002944431186460042,0.00014967276625169867,1.2385434179397524e-05,0.0004025737684138834
8470,0.00010273268954181188,9.884331818715387e-05,0.0,0.0001933428951232267,0.00011604981353924678,0.0,0.00031078047935295097,0.00015460604442309165,1.131286385036612e-05,0.00042666486019520613
8480,0.00010464264549339092,9.958721499639046e-05,0.0,0.0001965876759508831,0.0001203098993078229,0.0,0.0003106544298000681,0.00015312410041232012,1.0792389983339954e-05,0.00042666486019520613
8490,0.00010302197802197818,0.00010047899432735702,0.0,0.00020237050680550842,0.0001192468033303615,0.0,0.0002818126492565606,0.0001522834489531282,1.131286385036612e-05,0.000412398669531946
8500,9.054832918648233e-05,8.775340331988972e-05,0.0,0.00018942023993304762,0.00011023464442281198,0.0,0.0002674265291372774,0.0001371743057124725,0.0,0.0003855639050530411
8510,8.572919513952721e-05,8.286016121695739e-05,0.0,0.00017543574569450838,0.00010756010153595408,0.0,0.0002674265291372774,0.00013600518789611197,1.0795570578630138e-05,0.0003855639050530411
8520,6.695890788143814e-05,6.799364095469952e-05,0.0,0.0001618841952891916,9.719561048817963e-05,0.0,0.00025987548164210984,0.00012625868659143626,0.0,0.0003855639050530411
8530,4.563477064900266e-05,5.4906293704100624e-05,0.0,0.0001422447495184796,9.337594041672692e-05,0.0,0.0002527561201103319,0.00012358341663401613,0.0,0.00038262783215824126
8540,2.3288309268746613e-05,4.431067993310948e-05,0.0,0.00012411073062046016,8.433861950631389e-05,0.0,0.00023159949007616322,0.00011677039746812224,0.0,0.00036199855599118477
8550,2.9274004683841393e-05,4.3845596403885335e-05,0.0,0.00013624798615024877,8.092648303008935e-05,0.0,0.0002286254198434557,0.00011880042433986322,0.0,0.00035192141287888765
8560,3.218554478911151e-05,4.348489039536715e-05,0.0,0.00012979690460783206,7.941545785709749e-05,0.0,0.0002286254198434557,0.00012261768561664933,0.0,0.0003400758843732552
8570,1.789549033643486e-05,4.1271332918805295e-05,0.0,0.00011141110322835189,7.984823500093033e-05,0.0,0.00022474780849921215,0.0001239016173575428,0.0,0.0003482409491626467
8580,2.0401919690984237e-05,4.268779265204071e-05,0.0,0.00011123551492275658,7.682178191774692e-05,0.0,0.0002292171807572889,0.00012726688272865738,0.0,0.0003482409491626467
8590,2.2990459924904404e-05,4.217027649944956e-05,0.0,0.00010821057014542148,7.389563426212836e-05,0.0,0.0002223234450800992,0.00012621100409177682,0.0,0.00035028642391402
8600,1.5073861923425138e-05,4.1167660033273304e-05,0.0,0.00011225642100102398,7.141249903434857e-05,0.0,0.0001946320612943406,0.00012536666894248798,0.0,0.0003492886012343653
8610,0.0,4.293900675521734e-05,0.0,0.00011743502237724096,7.285584862796538e-05,0.0,0.00019164269992671577,0.00013491333138506873,0.0,0.000399311206478881
8620,0.0,4.043973210106245e-05,0.0,0.00010919330318048934,6.766009067038376e-05,0.0,0.00018231188499440076,0.00013041870830775293,0.0,0.00034698199581461616
8630,0.0,4.299005218601646e-05,0.0,0.00011733523632767272,7.219514256989501e-05,0.0,0.00019127159207527246,0.00013213208563037977,0.0,0.00036692344643092734
8640,1.7596774034397282e-05,4.675047977333834e-05,0.0,0.00012035213553707114,6.892044115121453e-05,0.0,0.00019127159207527246,0.00013172456295647777,0.0,0.0003835055424489853
8650,3.113325031133177e-05,5.5797918998268436e-05,0.0,0.00014407914621822356,7.238908973831372e-05,0.0,0.00022710715078635356,0.0001365837427420464,0.0,0.00039477954144994564
8660,4.630555350922443e-05,6.40198252056124e-05,0.0,0.00016640324000899998,8.151429807175098e-05,0.0,0.0002272766222317008,0.00013652251805307603,0.0,0.00039895306042757805
8670,8.038585209003258e-05,8.526818589127378e-05,0.0,0.00019342269848131674,9.564093191861498e-05,0.0,0.00024002238611641177,0.00014221996984123877,0.0,0.0004091586034861031
8680,8.727907899718358e-05,9.040216305450803e-05,0.0,0.0001933757912817683,0.00010069216850022322,0.0,0.00024872138038897393,0.0001439529325573042,0.0,0.0004091586034861031
8690,9.258402079175994e-05,9.466753158447607e-05,0.0,0.00018756451021597863,0.00010037890525633817,0.0,0.00024888089506419706,0.0001430866446621991,0.0,0.0003950374224646942
8700,9.411382984649545e-05,9.581830106320695e-05,0.0,0.00019361955979149668,0.00010093550889275611,0.0,0.00024888089506419706,0.0001395757006890241,0.0,0.0003950374224646942
8710,0.00010060362173038194,0.00010394843146303877,2.025034437386834e-05,0.00020245051410038855,0.00010297248379242308,0.0,0.0002486893062836781,0.0001499748910621417,0.0,0.000424481256944564
8720,9.573304157549287e-05,9.399870409819804e-05,0.0,0.00020174209870833944,9.857986124293938e-05,0.0,0.0002486893062836781,0.00015371948695658643,0.0,0.00042810941675920416
8730,8.629989212513492e-05,8.409843553094102e-05,0.0,0.00018684213402736597,9.499314510001976e-05,0.0,0.0002488662003600211,0.00015547893236209464,0.0,0.0004484908865733457
8740,8.766163033342162e-05,8.525591669169164e-05,0.0,0.00018513569843742238,9.604878563421475e-05,0.0,0.00025074087256737654,0.00015812647145683795,1.1395511921458866e-05,0.0004524702533281878
8750,9.193408480422222e-05,9.213579463205021e-05,1.3941519491113862e-05,0.00018724606985335632,9.950201119827992e-05,0.0,0.0002508676775141513,0.00016194707683836267,0.0,0.0004524702533281878
8760,8.713332132076265e-05,8.969374713354185e-05,0.0,0.00019245374963101347,9.938862540455272e-05,0.0,0.0002514453191117437,0.00016538495956916634,1.207730152487447e-05,0.0004645506468213339
8770,8.499787505312401e-05,8.821848402492043e-05,0.0,0.00019781812529416084,0.00010116660856640338,0.0,0.00025316446961531474,0.00015745607124745216,0.0,0.00045353461327816394
8780,8.658008658008666e-05,8.709381533843175e-05,0.0,0.0001953950218192351,9.761266831784386e-05,0.0,0.0002507293349914377,0.0001523807275085297,0.0,0.0004276283104437886
8790,0.00010036802729311883,0.00010038674541019178,0.0,0.0002179414588790399,0.00010315742838504487,0.0,0.0002507581912819809,0.0001536149939914852,0.0,0.0004237687867167769
8800,0.00010383811933306413,0.00010372679895262701,0.0,0.00021807727453815556,0.0001026450786651092,0.0,0.00025077843936118806,0.0001499188766141203,0.0,0.00041576697508094104
8810,0.00011018778414546497,0.0001093417747286145,0.0,0.00020652019819576898,0.00010840704875562197,0.0,0.00025077843936118806,0.0001477299978281266,0.0,0.00041576697508094104
8820,0.00010545186591588983,0.00010228426183272445,0.0,0.00019959236428713454,0.0001065183846358325,0.0,0.00024313084585102742,0.0001420469924548356,0.0,0.0003951856059480274
8830,0.00010878856757182624,0.00010734899549440223,0.0,0.0002160260707514608,0.00010954601576423696,0.0,0.0002759684472819701,0.0001450367550586387,0.0,0.0003951856059480274
8840,0.00010325245224574054,0.00010359937144796158,0.0,0.0002077002809565581,0.00010777594435157002,0.0,0.0002810847766019806,0.0001415445109250635,0.0,0.00039524331634570976
8850,8.950948800572902e-05,8.973104971509025e-05,0.0,0.00020152914698199758,0.00010017627067798735,0.0,0.00028147197091888966,0.00013314594113374078,0.0,0.00039524331634570976
8860,8.851124092759834e-05,8.885443079257769e-05,0.0,0.00020172158424811555,0.0001017342285129488,0.0,0.00029311585488719813,0.00013414239294760871,0.0,0.00039524331634570976
8870,9.689922480620224e-05,9.607420431862569e-05,0.0,0.00020468610736369656,0.00010721118964354601,0.0,0.00029560560475960914,0.0001385200298263795,0.0,0.00039524331634570976
8880,0.00010115485193685555,0.00010171858563571561,0.0,0.00021208607997576833,0.00011048708667558141,0.0,0.00031589924282610397,0.00013923069877918475,0.0,0.00039429280404172656
8890,0.00010235414534288667,0.00010302257397348939,0.0,0.00023189952889830098,0.00011545332420912555,0.0,0.00030353867423683553,0.00014036700454241405,0.0,0.00041555580812070644
8900,0.00011146496815286598,0.00011338025579858003,0.0,0.00023808563430535495,0.00012403134792016024,0.0,0.0003125411043472237,0.0001440964665753568,0.0,0.00041555580812070644
8910,0.00012628255722178385,0.00012564541014135192,0.0,0.0002576288521836173,0.0001342050264331651,0.0,0.0003203288878341189,0.00015060546227191885,0.0,0.00041555580812070644
8920,0.00012261732248355868,0.0001228912346756028,0.0,0.00024377150069296899,0.00013195454254969714,0.0,0.00032619212168716463,0.00015073585899250672,0.0,0.0004155400507830896
8930,0.00012033694344163664,0.00011972481912818505,1.3297477585437836e-05,0.00023261350643881732,0.00013038366949955654,0.0,0.0003583670560284366,0.0001541245907713378,0.0,0.0004167570026683977
8940,0.00011801897257582343,0.00012043818865930591,0.0,0.00024964535667283715,0.00013084426974559332,0.0,0.0003572570950332172,0.00016048884408760369,1.2160069532819742e-05,0.00042334043439353836
8950,0.00011691348402182465,0.00012084872056344483,1.3588850174215746e-05,0.00023297500340116204,0.00013361583826756795,0.0,0.00035665696204308843,0.00016062386115348528,1.2041959225498528e-05,0.0004660675661317627
8960,0.0001128243700639349,0.00011600647663193414,0.0,0.000246030100823583,0.00013636912967200003,0.0,0.0003698969389402386,0.00016333907638616728,1.2160069532819742e-05,0.0004902106465633502
8970,0.00011554015020219543,0.00011906860754658149,0.0,0.0002585712253891766,0.00014200125397061195,0.0,0.00035909993469562465,0.0001693716310038038,1.2160069532819742e-05,0.0004902106465633502
8980,0.0001271294177472665,0.00012978381584856732,0.0,0.00025721114015530617,0.00014905096301996075,0.0,0.0003588078630744026,0.00017333863186739723,1.2033625129505488e-05,0.0004924298603815465
8990,0.00013520365092764813,0.00013853611956444185,0.0,0.00028507221257255763,0.00015426832253770926,0.0,0.00036339151681902515,0.00017714269719986336,0.0,0.0004902106465633502
9000,0.00013799561580573323,0.00014346895677903588,0.0,0.0002721287329505662,0.0001563782891442058,0.0,0.00039138471991803067,0.00016886137599376905,0.0,0.0004435299211483812
9010,0.00013981668479105244,0.00014521785124575423,2.3196389325447653e-05,0.00026022981627475043,0.0001592559465337609,0.0,0.000376782484679464,0.0001701493980133391,0.0,0.0004823531232508878
9020,0.00013775829896708165,0.00014320058449812192,1.578691709844596e-05,0.00025999587190002224,0.0001547954603219048,0.0,0.0003642539374882834,0.00017166723198933857,1.5347800423841059e-06,0.000465842850470759
9030,0.0001457416124009448,0.00014819610979284226,2.3167879344923923e-05,0.0002690101893773853,0.00016372975657747113,0.0,0.00036535857371634877,0.00018812939227578956,6.253990972511736e-06,0.0005006522142712899
9040,0.00014673514306676454,0.0001484485065838245,2.7959948525964632e-05,0.000276606565202461,0.00016402299268154587,0.0,0.0003656695975885462,0.00018592040603111935,0.0,0.0005006522142712899
9050,0.00015432098765432069,0.00015534286406817713,2.938774679714945e-05,0.00027045802568064853,0.00016935867715050463,5.881288454578225e-06,0.0003768237047400715,0.0001932538458604998,0.0,0.0004990632531679619
9060,0.00016410480876192696,0.00016454152309908185,4.4830438330338635e-05,0.0002854961443576468,0.00017670506401710914,6.575174996171956e-06,0.00038397221490404844,0.0001971278559492665,0.0,0.0005789458161626192
9070,0.00016887261101911706,0.0001697944035938658,4.2906930959472074e-05,0.00029552254444426197,0.0001819593622570422,6.201501081287236e-06,0.0004049482789144889,0.00019407209503600066,0.0,0.0005516810546570278
9080,0.00017803097739006502,0.00017732195216064471,5.4060914914714655e-05,0.00029648582496981694,0.00019044803249353064,7.80760397459925e-06,0.00040865701624590055,0.00019398317417778914,0.0,0.0005358071723537398
9090,0.00018934911242603515,0.00018800030295752519,8.153289835285779e-05,0.00031292364030233757,0.00020401010607409262,1.605735053838041e-05,0.00040545965590537775,0.00019971493971858236,0.0,0.0005235973358184605
9100,0.0001941040883173601,0.00019571520934926344,8.153022352497408e-05,0.000331102162563744,0.00020813081172031642,1.6590657770725625e-05,0.0004292348025818797,0.00019974367593361496,0.0,0.0005235973358184605
9110,0.00018529956763434224,0.00019056731872390067,6.333976813722398e-05,0.0003269600912143196,0.00020359981896888517,2.511868082980638e-05,0.00038952056760783847,0.00019697213074464952,0.0,0.0005407974605735802
9120,0.00016295491580662664,0.0001686852700412554,4.5416117698726416e-05,0.00029162629336379795,0.00018411768735540214,0.0,0.00037988746691149523,0.00018656302442491334,0.0,0.0005511166944548149
